CategoryCode,ItemCode,DateID,DailySales
category_7,29627,10/14/2021,5
category_3,112991,7/29/2021,110
category_4,668759,3/3/2021,9
category_7,20093,3/16/2021,87
category_2,585071,3/11/2021,8
category_2,114677,3/4/2021,2
category_4,557711,3/18/2021,22
category_1,28271,5/9/2021,4
category_2,39821,3/3/2021,4
category_3,707075,10/27/2021,6
category_1,707549,3/4/2021,22
category_5,608483,10/3/2021,11
category_2,43847,8/3/2021,4
category_8,15845,3/3/2021,5
category_1,25667,3/11/2021,2
category_6,255335,11/16/2021,2
category_6,255317,11/16/2021,1
category_2,88007,11/15/2021,10
category_7,29627,10/3/2021,9
category_2,557423,11/3/2021,2
category_4,557711,3/11/2021,17
category_2,13871,3/4/2021,8
category_1,79691,3/3/2021,36
category_2,670715,11/3/2021,2
category_1,707747,11/16/2021,7
category_1,57983,5/9/2021,2
category_2,144089,7/27/2021,1
category_6,255371,7/21/2021,1
category_6,255275,11/16/2021,1
category_6,255275,3/16/2021,1
category_2,66041,8/15/2021,3
category_2,497285,3/3/2021,2
category_2,43847,8/15/2021,6
category_2,33845,10/3/2021,2
category_7,105545,10/3/2021,3
category_2,543389,7/29/2021,3
category_1,688349,8/15/2021,1
category_2,602639,11/16/2021,2
category_1,57983,10/14/2021,2
category_1,28271,11/16/2021,2
category_1,707747,3/18/2021,7
category_5,570311,7/21/2021,2
category_6,255269,11/15/2021,1
category_6,255299,8/15/2021,3
category_2,39821,7/21/2021,3
category_1,252821,7/23/2021,3
category_2,21485,7/27/2021,1
category_1,688361,10/28/2021,1
category_2,26279,7/20/2021,1
category_6,255371,5/9/2021,1
category_2,673367,10/27/2021,4
category_2,577277,5/9/2021,4
category_2,66041,3/11/2021,1
category_1,698633,3/11/2021,2
category_2,670715,8/3/2021,1
category_1,25667,3/4/2021,7
category_1,696443,3/16/2021,4
category_2,66041,10/18/2021,1
category_6,692831,7/28/2021,1
category_6,255311,7/27/2021,8
category_2,497285,7/27/2021,1
category_1,25667,7/23/2021,1
category_1,28319,10/28/2021,4
category_6,255275,11/15/2021,3
category_6,255293,7/20/2021,2
category_2,577277,8/3/2021,4
category_3,711035,7/28/2021,25
category_5,608483,11/16/2021,5
category_8,565025,7/23/2021,1
category_6,255275,7/21/2021,1
category_3,87977,7/23/2021,1
category_3,58955,11/3/2021,6
category_1,698633,8/3/2021,2
category_2,116279,8/15/2021,1
category_1,16079,11/16/2021,1
category_1,707747,11/15/2021,4
category_2,711383,5/9/2021,8
category_1,707549,8/15/2021,3
category_1,688343,11/23/2021,9
category_2,144089,10/18/2021,4
category_2,585071,10/27/2021,7
category_1,252821,3/16/2021,2
category_2,497285,10/27/2021,1
category_1,252821,3/11/2021,12
category_8,661781,3/16/2021,1
category_5,570311,11/3/2021,7
category_8,583109,3/4/2021,1
category_1,699839,3/16/2021,2
category_1,28271,10/18/2021,1
category_2,114677,5/9/2021,2
category_2,144089,7/21/2021,3
category_1,28271,10/27/2021,2
category_1,711401,3/4/2021,3
category_3,88211,11/23/2021,1
category_7,709751,11/3/2021,2
category_3,88211,11/16/2021,1
category_8,596207,7/28/2021,1
category_2,711383,10/28/2021,8
category_1,28319,3/11/2021,6
category_2,88007,8/15/2021,3
category_2,115043,7/21/2021,1
category_7,709751,7/23/2021,3
category_3,711035,10/3/2021,1
category_1,703307,11/15/2021,6
category_2,78677,10/27/2021,3
category_6,255329,7/20/2021,1
category_2,711383,7/21/2021,2
category_2,696323,7/28/2021,2
category_1,57983,8/15/2021,1
category_2,39821,11/15/2021,1
category_2,709637,11/23/2021,1
category_1,503711,11/3/2021,3
category_2,670715,10/27/2021,2
category_1,24587,5/9/2021,2
category_7,709751,3/18/2021,2
category_2,174911,10/3/2021,1
category_1,696443,11/16/2021,3
category_5,43487,7/20/2021,1
category_7,709751,7/21/2021,4
category_1,703307,10/27/2021,7
category_7,184589,11/15/2021,2
category_1,503711,10/3/2021,1
category_5,663143,11/23/2021,3
category_2,266135,11/16/2021,1
category_3,707075,7/23/2021,4
category_6,255281,11/15/2021,4
category_2,670715,10/18/2021,2
category_2,673367,11/15/2021,2
category_2,21485,3/18/2021,2
category_1,707747,5/9/2021,7
category_6,255317,7/29/2021,5
category_4,668759,11/3/2021,2
category_6,255335,3/3/2021,2
category_1,28319,7/27/2021,1
category_1,705797,7/21/2021,1
category_2,43847,3/11/2021,2
category_2,585071,3/18/2021,1
category_1,699839,10/14/2021,2
category_6,692843,5/9/2021,1
category_1,707549,11/3/2021,5
category_8,11675,3/18/2021,2
category_6,255299,7/21/2021,3
category_1,688361,11/23/2021,1
category_7,20093,7/20/2021,2
category_2,497285,10/3/2021,2
category_4,683195,3/11/2021,1
category_6,255299,11/3/2021,3
category_6,255317,10/14/2021,2
category_6,692825,3/11/2021,2
category_2,673367,5/9/2021,2
category_7,184589,7/20/2021,5
category_7,19949,11/3/2021,1
category_1,25667,7/28/2021,1
category_6,692825,5/9/2021,2
category_1,711401,8/3/2021,1
category_2,27161,7/20/2021,5
category_6,255269,3/3/2021,5
category_5,43487,3/4/2021,1
category_2,43847,3/18/2021,1
category_2,92483,7/20/2021,4
category_3,11279,11/3/2021,2
category_2,585071,7/29/2021,1
category_2,144089,5/9/2021,11
category_2,114677,10/27/2021,1
category_5,663143,10/3/2021,1
category_3,88211,7/29/2021,2
category_1,25667,10/28/2021,1
category_1,711401,7/27/2021,1
category_2,577277,11/3/2021,2
category_7,184589,11/16/2021,1
category_1,252821,10/3/2021,2
category_6,255275,3/3/2021,1
category_7,709751,7/20/2021,6
category_5,663143,3/4/2021,3
category_5,609011,11/23/2021,11
category_2,115043,3/18/2021,2
category_2,696323,3/4/2021,1
category_1,699839,5/9/2021,1
category_8,705365,3/3/2021,1
category_2,92483,7/28/2021,2
category_1,688361,10/18/2021,1
category_3,11279,10/18/2021,8
category_2,696323,11/23/2021,1
category_2,602639,8/15/2021,3
category_8,583109,10/18/2021,4
category_7,19949,3/11/2021,4
category_1,688361,10/27/2021,1
category_2,557423,8/15/2021,7
category_2,543389,11/23/2021,3
category_3,87977,8/15/2021,3
category_7,29627,10/28/2021,1
category_2,27161,7/27/2021,5
category_3,711035,11/3/2021,17
category_1,704297,11/16/2021,6
category_4,557711,10/28/2021,18
category_7,24443,10/28/2021,2
category_6,692831,10/3/2021,1
category_7,709751,7/28/2021,1
category_8,650207,8/15/2021,2
category_8,705365,11/3/2021,2
category_2,577277,7/21/2021,2
category_3,707075,7/29/2021,1
category_2,577277,7/23/2021,5
category_2,15701,5/9/2021,4
category_6,255389,7/21/2021,3
category_5,570311,7/29/2021,1
category_3,87977,11/23/2021,2
category_7,566891,7/23/2021,5
category_2,602639,3/11/2021,1
category_8,11675,3/3/2021,3
category_1,688361,10/14/2021,1
category_2,73535,8/15/2021,2
category_1,28271,8/3/2021,3
category_4,683195,3/4/2021,2
category_6,255293,3/4/2021,2
category_2,497285,11/23/2021,1
category_1,25667,3/18/2021,1
category_2,144089,3/16/2021,6
category_8,705371,11/16/2021,1
category_8,565025,3/3/2021,4
category_1,696443,5/9/2021,2
category_1,707747,10/27/2021,2
category_2,174911,7/27/2021,2
category_2,73535,8/3/2021,7
category_8,11675,5/9/2021,4
category_6,255293,3/16/2021,1
category_8,15845,3/11/2021,2
category_3,87977,10/28/2021,5
category_8,565025,11/15/2021,1
category_2,33845,11/3/2021,1
category_2,497285,7/29/2021,2
category_2,114677,3/3/2021,3
category_2,696323,10/14/2021,2
category_1,16079,8/15/2021,1
category_1,24587,7/21/2021,3
category_6,255377,8/3/2021,50
category_8,565025,7/21/2021,3
category_2,673367,11/23/2021,1
category_2,66041,10/27/2021,7
category_8,15845,11/16/2021,2
category_2,66041,7/29/2021,2
category_1,699839,10/27/2021,1
category_6,692861,10/14/2021,1
category_2,696323,7/21/2021,1
category_1,688379,3/4/2021,1
category_2,66041,3/18/2021,1
category_8,705365,7/27/2021,1
category_1,503711,11/23/2021,2
category_1,699839,10/18/2021,2
category_2,497285,11/15/2021,2
category_6,568793,10/28/2021,2
category_7,29627,8/15/2021,3
category_1,711401,7/23/2021,4
category_1,703307,3/11/2021,3
category_6,692843,3/18/2021,1
category_2,557405,3/4/2021,2
category_6,255311,7/23/2021,6
category_1,25667,5/9/2021,1
category_8,705371,10/3/2021,5
category_7,19949,3/16/2021,6
category_5,663143,7/21/2021,4
category_1,252821,11/3/2021,4
category_1,24587,10/18/2021,7
category_1,503711,7/21/2021,1
category_2,711371,5/9/2021,4
category_1,705797,8/3/2021,1
category_7,20093,7/23/2021,5
category_1,97307,8/15/2021,1
category_6,634043,7/29/2021,4
category_2,557423,10/14/2021,1
category_5,609011,7/27/2021,18
category_1,28271,10/3/2021,3
category_6,255317,3/16/2021,4
category_7,28445,3/4/2021,9
category_2,29075,11/16/2021,2
category_6,255275,11/3/2021,2
category_3,58955,8/2/2021,33
category_3,112991,3/17/2021,109
category_1,711401,5/5/2021,2
category_6,568793,3/23/2021,4
category_8,650207,3/23/2021,4
category_2,711371,5/7/2021,5
category_7,709751,6/25/2021,4
category_7,184589,10/8/2021,10
category_7,29627,5/7/2021,13
category_1,57983,5/2/2021,6
category_2,557423,11/24/2021,3
category_5,43487,11/24/2021,1
category_6,255317,10/25/2021,4
category_7,566891,3/10/2021,101
category_2,557405,5/5/2021,3
category_7,28445,10/15/2021,18
category_1,707549,3/24/2021,11
category_8,596207,3/24/2021,2
category_2,558617,10/15/2021,4
category_2,174911,5/2/2021,2
category_2,78677,3/22/2021,5
category_8,596207,10/8/2021,3
category_7,29627,8/4/2021,22
category_8,650207,8/2/2021,5
category_6,692831,10/26/2021,11
category_6,568793,10/15/2021,4
category_6,692831,11/1/2021,5
category_6,568793,10/26/2021,3
category_8,11675,6/26/2021,5
category_7,709751,6/26/2021,13
category_5,609011,10/22/2021,9
category_3,112991,8/2/2021,76
category_7,105545,10/26/2021,9
category_5,532943,8/2/2021,5
category_6,255377,3/22/2021,2
category_3,698075,10/8/2021,6
category_2,88007,10/22/2021,13
category_5,532943,10/25/2021,2
category_6,255353,10/21/2021,6
category_1,16079,10/26/2021,11
category_6,255269,5/2/2021,6
category_5,532943,10/21/2021,1
category_5,663143,10/25/2021,4
category_6,255299,3/10/2021,3
category_2,673367,3/22/2021,1
category_8,705365,10/8/2021,2
category_3,112991,10/8/2021,114
category_1,688343,3/17/2021,5
category_2,557423,11/1/2021,1
category_5,43487,3/23/2021,1
category_6,634043,10/25/2021,3
category_1,252821,3/17/2021,9
category_4,82193,8/2/2021,65
category_7,566891,3/23/2021,16
category_8,596207,3/22/2021,5
category_2,92483,6/26/2021,5
category_6,255371,11/24/2021,3
category_7,709751,3/24/2021,11
category_1,698633,3/10/2021,8
category_2,711371,3/10/2021,8
category_2,115043,3/17/2021,4
category_6,255299,10/15/2021,3
category_8,705371,6/25/2021,3
category_6,255299,10/21/2021,5
category_3,112991,8/4/2021,96
category_2,115043,3/24/2021,7
category_2,673367,10/22/2021,3
category_8,705365,5/7/2021,1
category_6,692843,3/22/2021,2
category_7,19949,10/8/2021,4
category_1,688349,11/24/2021,9
category_2,33845,11/1/2021,1
category_1,704297,3/23/2021,4
category_2,58361,10/25/2021,3
category_6,255335,5/5/2021,64
category_2,585071,5/5/2021,2
category_5,43487,8/2/2021,23
category_1,703307,3/10/2021,4
category_2,711383,10/21/2021,25
category_3,58955,3/22/2021,2
category_2,92483,3/23/2021,2
category_1,705797,3/24/2021,8
category_6,692831,8/2/2021,3
category_2,557405,6/25/2021,5
category_3,112991,5/5/2021,99
category_1,24587,6/25/2021,9
category_8,596207,5/7/2021,1
category_1,688361,10/15/2021,9
category_2,115043,8/4/2021,5
category_7,184589,5/7/2021,4
category_1,97307,11/24/2021,6
category_1,711401,3/10/2021,2
category_3,707075,8/4/2021,11
category_2,670715,6/25/2021,4
category_2,73535,3/24/2021,10
category_1,696443,8/2/2021,3
category_6,255353,3/10/2021,3
category_6,255335,3/22/2021,4
category_1,699839,3/24/2021,5
category_7,19949,3/23/2021,1
category_5,532943,5/7/2021,7
category_1,688343,6/25/2021,11
category_8,661787,11/24/2021,20
category_2,114677,10/15/2021,4
category_5,664721,10/15/2021,9
category_2,585071,8/4/2021,7
category_6,255299,5/7/2021,1
category_6,255329,5/5/2021,17
category_1,503711,10/26/2021,5
category_8,661787,6/25/2021,9
category_2,144089,10/15/2021,2
category_6,255317,8/4/2021,3
category_2,577277,3/17/2021,1
category_6,255311,8/2/2021,6
category_1,705797,8/4/2021,3
category_8,705371,3/23/2021,2
category_2,577277,10/26/2021,11
category_5,570311,10/25/2021,10
category_7,19949,3/10/2021,37
category_2,543389,3/24/2021,7
category_6,692831,6/25/2021,3
category_6,568793,11/1/2021,2
category_2,711371,6/25/2021,8
category_3,698075,10/25/2021,13
category_5,609011,11/1/2021,23
category_5,24527,3/24/2021,37
category_1,28319,5/7/2021,1
category_6,255257,8/2/2021,3
category_3,25229,3/17/2021,27
category_5,608483,8/2/2021,12
category_2,73535,5/2/2021,6
category_1,503711,5/2/2021,16
category_5,570311,10/26/2021,3
category_6,568793,3/22/2021,1
category_5,43487,6/26/2021,4
category_1,707747,5/7/2021,10
category_2,21485,3/22/2021,2
category_1,79691,10/22/2021,19
category_3,88211,3/23/2021,2
category_6,255299,10/8/2021,7
category_2,21485,5/2/2021,5
category_6,692861,10/26/2021,7
category_2,21485,3/23/2021,8
category_2,88007,10/15/2021,9
category_2,543389,6/26/2021,20
category_1,252821,5/5/2021,1
category_6,255377,6/25/2021,3
category_5,532943,8/4/2021,2
category_2,33845,6/26/2021,18
category_2,39821,10/8/2021,11
category_1,696443,3/24/2021,1
category_1,79691,3/24/2021,25
category_5,43487,10/8/2021,24
category_2,114677,10/8/2021,7
category_3,698075,3/23/2021,11
category_2,39821,3/24/2021,13
category_1,79691,5/2/2021,17
category_7,28445,10/8/2021,21
category_1,97307,6/25/2021,3
category_8,583109,10/21/2021,2
category_2,88007,5/7/2021,15
category_1,707549,8/2/2021,2
category_2,577277,8/4/2021,6
category_4,163709,10/25/2021,10
category_2,92483,8/2/2021,9
category_1,11519,11/1/2021,71
category_2,78677,3/17/2021,28
category_1,707549,8/4/2021,1
category_1,703307,10/21/2021,5
category_3,707075,10/8/2021,9
category_4,557711,10/22/2021,16
category_1,79691,10/26/2021,15
category_2,673367,5/5/2021,3
category_8,15845,10/22/2021,7
category_2,29075,3/24/2021,10
category_8,705371,5/2/2021,4
category_6,255353,3/22/2021,5
category_2,709637,10/25/2021,12
category_2,21485,5/7/2021,3
category_7,184589,10/22/2021,7
category_3,88211,3/10/2021,3
category_1,707747,5/5/2021,14
category_3,112991,3/10/2021,77
category_7,29627,5/2/2021,11
category_1,704297,10/25/2021,4
category_4,557711,5/7/2021,13
category_1,79691,11/24/2021,49
category_2,709637,5/2/2021,8
category_3,711035,10/22/2021,13
category_3,698075,3/24/2021,14
category_1,698633,5/7/2021,23
category_2,673367,8/2/2021,7
category_8,565025,3/24/2021,3
category_6,255329,6/25/2021,8
category_6,692825,6/25/2021,5
category_2,20573,11/24/2021,7
category_2,144089,3/17/2021,4
category_1,711401,6/25/2021,6
category_1,688379,10/8/2021,6
category_1,688349,10/26/2021,6
category_8,596207,10/15/2021,12
category_5,570311,5/2/2021,3
category_5,609011,3/17/2021,9
category_5,24527,3/22/2021,14
category_1,28319,3/24/2021,4
category_1,28271,8/4/2021,5
category_1,688349,10/8/2021,14
category_6,255311,10/21/2021,6
category_2,144089,3/24/2021,8
category_5,570311,3/22/2021,31
category_3,11279,10/8/2021,2
category_6,692843,10/15/2021,2
category_8,11675,6/25/2021,5
category_2,88007,5/2/2021,26
category_2,144089,8/2/2021,8
category_4,557711,10/25/2021,35
category_2,66041,8/2/2021,4
category_3,87977,3/22/2021,4
category_1,703307,6/26/2021,17
category_2,78677,3/10/2021,6
category_1,711401,10/21/2021,4
category_1,704297,3/10/2021,3
category_1,707549,3/17/2021,28
category_6,692843,3/17/2021,4
category_8,705371,10/26/2021,4
category_6,255329,5/7/2021,57
category_5,570311,8/2/2021,8
category_3,707075,3/22/2021,15
category_3,112991,5/7/2021,100
category_1,16079,3/24/2021,14
category_7,20093,5/7/2021,2
category_1,688349,8/2/2021,4
category_2,29075,8/2/2021,6
category_2,557423,6/25/2021,1
category_2,21485,6/25/2021,77
category_7,566891,6/26/2021,34
category_2,174911,10/8/2021,4
category_6,255257,10/22/2021,6
category_6,692843,11/1/2021,3
category_6,692831,3/24/2021,5
category_1,57983,10/21/2021,4
category_2,20573,5/2/2021,5
category_2,26279,6/26/2021,4
category_5,570311,10/21/2021,2
category_1,25667,5/7/2021,1
category_4,557711,11/24/2021,48
category_7,28445,10/25/2021,4
category_2,115043,3/10/2021,5
category_3,58955,11/1/2021,15
category_7,19949,5/5/2021,11
category_6,255317,8/2/2021,5
category_6,255281,10/15/2021,11
category_6,255329,3/17/2021,3
category_4,163709,6/26/2021,40
category_3,58955,3/24/2021,5
category_2,78677,5/7/2021,1
category_2,92483,5/7/2021,3
category_5,664721,5/5/2021,8
category_2,116279,10/26/2021,13
category_1,703307,3/17/2021,7
category_6,255371,10/26/2021,3
category_2,558617,5/5/2021,9
category_1,688361,11/1/2021,2
category_2,29075,10/15/2021,5
category_6,255335,10/25/2021,5
category_2,58361,5/7/2021,5
category_2,88007,10/26/2021,20
category_8,596207,11/1/2021,8
category_6,255377,10/26/2021,2
category_1,704297,11/24/2021,4
category_1,57983,3/23/2021,6
category_1,57983,5/7/2021,16
category_1,707549,10/15/2021,2
category_4,82193,5/7/2021,78
category_2,144089,3/10/2021,1
category_1,503711,8/2/2021,4
category_6,692861,5/5/2021,21
category_6,255293,6/26/2021,3
category_7,20093,10/15/2021,12
category_2,670715,3/22/2021,5
category_5,664721,10/26/2021,8
category_2,709637,6/26/2021,10
category_6,568793,10/8/2021,5
category_1,16079,3/23/2021,3
category_8,661787,10/25/2021,4
category_1,688343,11/1/2021,2
category_2,144089,3/22/2021,1
category_1,97307,10/8/2021,11
category_6,692831,10/21/2021,4
category_3,698075,5/7/2021,4
category_8,11675,3/23/2021,2
category_1,688343,3/10/2021,8
category_1,24587,10/25/2021,4
category_5,608483,11/1/2021,30
category_7,184589,8/4/2021,33
category_6,255329,8/4/2021,15
category_2,670715,10/25/2021,4
category_6,255329,3/24/2021,11
category_5,609011,3/22/2021,18
category_7,566891,8/4/2021,30
category_2,577277,5/7/2021,2
category_1,503711,10/21/2021,3
category_2,39821,11/24/2021,5
category_1,57983,3/24/2021,8
category_2,88007,3/23/2021,21
category_5,24527,10/22/2021,14
category_1,688343,5/2/2021,14
category_1,11519,8/4/2021,96
category_4,683195,6/26/2021,7
category_6,568793,5/7/2021,2
category_8,583109,8/2/2021,3
category_6,255293,3/10/2021,1
category_6,255281,6/25/2021,6
category_2,266135,5/7/2021,7
category_2,13871,11/24/2021,21
category_2,26279,5/7/2021,2
category_2,66041,6/25/2021,4
category_2,670715,3/17/2021,6
category_2,558617,3/10/2021,15
category_3,58955,8/4/2021,31
category_6,255311,5/2/2021,15
category_2,29075,10/26/2021,3
category_3,58955,10/15/2021,47
category_2,602639,5/7/2021,5
category_1,97307,10/25/2021,7
category_3,88211,6/25/2021,4
category_1,688379,10/25/2021,3
category_2,558617,11/1/2021,14
category_1,707549,10/26/2021,2
category_5,608483,8/4/2021,10
category_6,255389,5/7/2021,1
category_7,184589,6/25/2021,7
category_6,692825,8/4/2021,3
category_5,663143,3/10/2021,5
category_2,27161,3/23/2021,3
category_3,25229,10/15/2021,15
category_5,24527,5/2/2021,60
category_3,11279,10/15/2021,8
category_6,255269,3/24/2021,3
category_3,698075,8/4/2021,12
category_3,87977,3/17/2021,2
category_8,583109,3/10/2021,2
category_1,688361,8/2/2021,5
category_6,692843,10/22/2021,1
category_2,88007,10/8/2021,18
category_7,184589,5/5/2021,12
category_1,696443,5/5/2021,5
category_1,11519,3/23/2021,92
category_2,78677,8/4/2021,22
category_2,39821,3/17/2021,21
category_2,43847,8/2/2021,7
